;;;;;;;;
4823028076453;125;1;Art-000214;5330 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028077191;125;1;Art-000215;5330 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028076484;125;1;Art-000216;5330 25 сахара;ТМ Legka Khoda;1;;жіночі
4823028076460;125;1;Art-000217;5330 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028076781;125;1;Art-000218;5332 23 коричневий;ТМ Legka Khoda;1;;жіночі
4823028076798;125;1;Art-000219;5332 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028076804;125;1;Art-000220;5332 25 коричневий;ТМ Legka Khoda;1;;жіночі
4823028076811;125;1;Art-000221;5332 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028076897;125;1;Art-000222;5333 23-25 сахара;ТМ Legka Khoda;1;;жіночі
4823028077221;125;1;Art-000223;5338 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028077306;125;1;Art-000224;5338 23 червоний;ТМ Legka Khoda;1;;жіночі
4823028077238;125;1;Art-000225;5338 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028076828;125;1;Art-000226;5343 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028076835;125;1;Art-000227;5343 23 тем.-сірий;ТМ Legka Khoda;1;;жіночі
4823028076842;125;1;Art-000228;5343 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028076859;125;1;Art-000229;5343 25 тем.-сірий;ТМ Legka Khoda;1;;жіночі
4823028076873;125;1;Art-000230;5344 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028077016;125;1;Art-000231;5344 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028077702;125;1;Art-000232;5349 23 бордо;ТМ Legka Khoda;1;;жіночі
4823028077368;125;1;Art-000233;5349 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028077719;125;1;Art-000234;5349 25 бордо;ТМ Legka Khoda;1;;жіночі
4823028077375;125;1;Art-000235;5349 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028080757;125;1;Art-000236;5356 23 бірюза-срібло;ТМ Legka Khoda;1;;жіночі
4823028080771;125;1;Art-000237;5356 23 червоний-маріне;ТМ Legka Khoda;1;;жіночі
4823028080795;125;1;Art-000238;5356 23 чорний-бірюза;ТМ Legka Khoda;1;;жіночі
4823028080764;125;1;Art-000239;5356 25 бірюза-срібло;ТМ Legka Khoda;1;;жіночі
4823028080788;125;1;Art-000240;5356 25 червоний-маріне;ТМ Legka Khoda;1;;жіночі
4823028080801;125;1;Art-000241;5356 25 чорний-бірюза;ТМ Legka Khoda;1;;жіночі
4820030821200;125;1;Art-000242;6012 25 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821217;125;1;Art-000243;6012 27 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821224;125;1;Art-000244;6012 29 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821231;125;1;Art-000245;6012 31 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821170;125;1;Art-000246;6029 25 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821187;125;1;Art-000247;6029 27 чорний;ТМ Legka Khoda;1;;чоловічі
4820030821194;125;1;Art-000248;6029 29 чорний;ТМ Legka Khoda;1;;чоловічі
4823028059906;125;1;Art-000249;6029 31 сахара;ТМ Legka Khoda;1;;чоловічі
4823028059913;125;1;Art-000250;6029 31 чорний;ТМ Legka Khoda;1;;чоловічі
4823028029657;125;1;Art-000251;6033н 31 чорний;ТМ Legka Khoda;1;120;чоловічі
4823028020722;125;1;Art-000252;6060 25 чорний;ТМ Legka Khoda;1;;чоловічі
4823028004913;125;1;Art-000253;6060 27 чорний;ТМ Legka Khoda;1;;чоловічі
4823028020739;125;1;Art-000254;6060 29 чорний;ТМ Legka Khoda;1;;чоловічі
4823028060124;125;1;Art-000255;6084 25 білий;ТМ Legka Khoda;1;120;чоловічі
4823028051306;125;1;Art-000256;6084<компл2> 25 чорний;ТМ Legka Khoda;1;45;чоловічі
4823028051320;125;1;Art-000257;6084<компл2> 27 білий;ТМ Legka Khoda;1;45;чоловічі
4823028051337;125;1;Art-000258;6084<компл2> 27 чорний;ТМ Legka Khoda;1;45;чоловічі
4823028051375;125;1;Art-000259;6084<компл2> 29 чорний;ТМ Legka Khoda;1;45;чоловічі
4823028060353;125;1;Art-000260;6127 25 коричневий;ТМ Legka Khoda;1;;чоловічі
4823028060360;125;1;Art-000261;6127 25 маріне;ТМ Legka Khoda;1;;чоловічі
4823028060377;125;1;Art-000262;6127 25 тем.-сірий;ТМ Legka Khoda;1;;чоловічі
4823028011706;125;1;Art-000263;6127 25 чорний;ТМ Legka Khoda;1;;чоловічі
4823028060384;125;1;Art-000264;6127 27 коричневий;ТМ Legka Khoda;1;;чоловічі
4823028060391;125;1;Art-000265;6127 27 маріне;ТМ Legka Khoda;1;;чоловічі
4823028060407;125;1;Art-000266;6127 27 тем.-сірий;ТМ Legka Khoda;1;;чоловічі
4823028011713;125;1;Art-000267;6127 27 чорний;ТМ Legka Khoda;1;;чоловічі
4823028060414;125;1;Art-000268;6127 29 коричневий;ТМ Legka Khoda;1;;чоловічі
